Account_Num,Facility Name,Address,City,State,ZIP Code,County Name,Phone Number,Hospital Type,Hospital Ownership
23624,THOMAS JEFFERSON UNIVERSITY HOSPITAL,111 SOUTH 11TH STREET,PHILADELPHIA,PA,19107,PHILADELPHIA,(215) 955-6000,Acute Care Hospitals,Voluntary non-profit - Private
26391,NEA BAPTIST MEMORIAL HOSPITAL,4800 EAST JOHNSON AVENUE,JONESBORO,AR,72401,CRAIGHEAD,(870) 972-7000,Acute Care Hospitals,Voluntary non-profit - Private
15707,FILLMORE COUNTY HOSPITAL,"P O BOX 193, 1900 F STREET",GENEVA,NE,68361,FILLMORE,(402) 759-3167,Critical Access Hospitals,Government - Local
53911,WASHINGTON COUNTY HOSPITAL AND CLINICS,400 EAST POLK STREET,WASHINGTON,IA,52353,WASHINGTON,(319) 653-5481,Critical Access Hospitals,Voluntary non-profit - Other
44368,MERCY MEDICAL CENTER,333 MERCY AVENUE,MERCED,CA,95340,MERCED,(209) 564-5000,Acute Care Hospitals,Voluntary non-profit - Private
10335,TURNING POINT HOSPITAL,3015 VETERANS PARKWAY,MOULTRIE,GA,31788,COLQUITT,(229) 985-4815,Acute Care Hospitals,Proprietary
30052,GIFFORD MEDICAL CENTER,44 SOUTH MAIN STREET,RANDOLPH,VT,5060,ORANGE,(802) 728-4441,Critical Access Hospitals,Voluntary non-profit - Private
48256,PSYCHIATRIC INSTITUTE OF WASHINGTON DC,"4228 WISCONSIN AVENUE, NW",WASHINGTON,DC,20016,THE DISTRICT,(202) 885-5600,Psychiatric,Voluntary non-profit - Private
63567,COTTONWOOD SPRINGS LLC,13351 S ARAPAHO DRIVE,OLATHE,KS,66062,JOHNSON,(913) 353-3000,Psychiatric,Proprietary
46891,"TRANSYLVANIA REGIONAL HOSPITAL, INC",90 HOSPITAL DRIVE PO BOX 1116,BREVARD,NC,28712,TRANSYLVANIA,(828) 883-5302,Critical Access Hospitals,Voluntary non-profit - Private
52092,THE MIRIAM HOSPITAL,164 SUMMIT AVENUE,PROVIDENCE,RI,2906,PROVIDENCE,(401) 793-2500,Acute Care Hospitals,Voluntary non-profit - Private
46458,HEBREW HOME AND HOSPITAL INC,1 ABRAHMS BOULEVARD,WEST HARTFORD,CT,6117,HARTFORD,(860) 523-3800,Acute Care Hospitals,Voluntary non-profit - Private
61125,GRAND LAKE HEALTH SYSTEM,200 SAINT CLAIR STREET,SAINT MARYS,OH,45885,AUGLAIZE,(419) 394-3335,Acute Care Hospitals,Voluntary non-profit - Private
63722,HIGHLANDS REGIONAL MEDICAL CENTER,5000 KENTUCKY ROUTE 321,PRESTONSBURG,KY,41653,FLOYD,(606) 886-8511,Acute Care Hospitals,Proprietary
80927,UPMC COLE,1001 EAST SECOND STREET,COUDERSPORT,PA,16915,POTTER,(814) 274-9301,Critical Access Hospitals,Voluntary non-profit - Other
87831,CENTRAL MAINE MEDICAL CENTER,300 MAIN STREET,LEWISTON,ME,4240,ANDROSCOGGIN,(207) 795-0111,Acute Care Hospitals,Voluntary non-profit - Private
64370,Bassett ACH (FT Wainwright),4076 Neely Road,Fort Wainwright,AK,99703,FAIRBANKS NORTH STAR,(907) 361-4000,Acute Care - Department of Defense,Department of Defense
52706,CACHE VALLEY  HOSPITAL,2380 NORTH 400 EAST,NORTH LOGAN,UT,84341,CACHE,(435) 713-9580,Acute Care Hospitals,Proprietary
78318,OUACHITA COUNTY MEDICAL CENTER,638 CALIFORNIA AVENUE,CAMDEN,AR,71701,OUACHITA,(870) 836-1000,Acute Care Hospitals,Voluntary non-profit - Private
31841,HEALTHBRIDGE CHILDRENS'S HOSPITAL OF HOUSTON,2929 WOODLAND PARK DRIVE,HOUSTON,TX,77082,HARRIS,(281) 293-7774,Childrens,Proprietary
58217,HILLSBORO COMMUNITY HOSPITAL,101 INDUSTRIAL ROAD,HILLSBORO,KS,67063,MARION,(620) 947-3114,Critical Access Hospitals,Proprietary
29015,SURGICAL HOSPITAL AT SOUTHWOODS,7630 SOUTHERN BLVD,YOUNGSTOWN,OH,44512,MAHONING,(330) 729-8000,Acute Care Hospitals,Proprietary
30834,TRI VALLEY HEALTH SYSTEM,1305 WEST HIGHWAY 6/34,CAMBRIDGE,NE,69022,FURNAS,(308) 697-3329,Critical Access Hospitals,Voluntary non-profit - Private
93041,CHAMBERSBURG HOSPITAL,112 NORTH SEVENTH STREET,CHAMBERSBURG,PA,17201,FRANKLIN,(717) 267-3000,Acute Care Hospitals,Voluntary non-profit - Private
10967,CHRISTUS OCHSNER ST PATRICK HOSPITAL,524 DR MICHAEL DEBAKEY STREET,LAKE CHARLES,LA,70601,CALCASIEU,(337) 436-2511,Acute Care Hospitals,Voluntary non-profit - Private
88227,PEACEHEALTH UNITED GENERAL MEDICAL CENTER,2000 HOSPITAL DRIVE,SEDRO WOOLLEY,WA,98284,SKAGIT,(360) 856-6021,Critical Access Hospitals,Government - Hospital District or Authority
39793,NORTH STAR HOSPITAL,2530 DEBARR RD,ANCHORAGE,AK,99508,ANCHORAGE,(907) 264-3526,Psychiatric,Proprietary
31858,SONOMA DEVELOPMENTAL CENTER,15000 ARNOLD DRIVE   /  P O BOX 1493,ELDRIDGE,CA,95431,SONOMA,(707) 938-6000,Acute Care Hospitals,Government - State
19170,AURORA ST LUKES MEDICAL CENTER,2900 W OKLAHOMA AVE,MILWAUKEE,WI,53215,MILWAUKEE,(414) 649-6000,Acute Care Hospitals,Voluntary non-profit - Private
31046,MORGAN MEDICAL CENTER,1740 LIONS CLUB ROAD,MADISON,GA,30650,MORGAN,(706) 342-1667,Critical Access Hospitals,Government - Hospital District or Authority
72612,MEDICAL CENTER OF TRINITY,"9330 SR 54, STE 401",TRINITY,FL,34655,PASCO,(727) 834-4900,Acute Care Hospitals,Proprietary
33466,ASCENSION PROVIDENCE HOSPITAL,16001 W NINE MILE RD,SOUTHFIELD,MI,48075,OAKLAND,(248) 849-3011,Acute Care Hospitals,Voluntary non-profit - Church
17452,ADVENTIST GLENOAKS,701 WINTHROP AVENUE,GLENDALE HEIGHTS,IL,60139,DU PAGE,(630) 545-8000,Acute Care Hospitals,Voluntary non-profit - Other
28923,FIRST HOSPITAL PANAMERICANO,STATE ROAD 787 KM 1  5,CIDRA,PR,739,CIDRA,(787) 739-5555,Psychiatric,Proprietary
41849,"THE JEROME GOLDEN CENTER FOR BEHAVIORAL HEALTH, IN",1041 45TH ST,WEST PALM BEACH,FL,33407,PALM BEACH,(561) 844-9741,Psychiatric,Voluntary non-profit - Private
54067,"WEST COVINA MEDICAL CENTER, INC",725 S ORANGE AVE,WEST COVINA,CA,91790,LOS ANGELES,(626) 338-8481,Acute Care Hospitals,Proprietary
44669,DUKE UNIVERSITY HOSPITAL,PO BOX 3814 DUMC  ERWIN RD,DURHAM,NC,27710,DURHAM,(919) 684-8111,Acute Care Hospitals,Proprietary
10314,SOUTH COAST GLOBAL MEDICAL CENTER,2701 S BRISTOL ST,SANTA ANA,CA,92704,ORANGE,(714) 754-5454,Acute Care Hospitals,Proprietary
69433,BRIGHAM AND WOMEN'S FAULKNER HOSPITAL,1153 CENTRE STREET,BOSTON,MA,2130,SUFFOLK,(617) 983-7000,Acute Care Hospitals,Voluntary non-profit - Private
30022,COSHOCTON REGIONAL MEDICAL CENTER,1460 ORANGE STREET,COSHOCTON,OH,43812,COSHOCTON,(740) 623-4144,Acute Care Hospitals,Voluntary non-profit - Private
90488,WAVERLY HEALTH CENTER,312  9TH STREET SW,WAVERLY,IA,50677,BREMER,(319) 352-4120,Critical Access Hospitals,Government - Local
28723,MEEKER MEMORIAL HOSPITAL,612 SOUTH SIBLEY AVENUE,LITCHFIELD,MN,55355,MEEKER,(320) 693-4507,Critical Access Hospitals,Government - Local
76306,BAYLOR SCOTT & WHITE EMERGENCY MEDICAL CENTER AT C,900 EAST WHITESTONE BLVD,CEDAR PARK,TX,78613,WILLIAMSON,(512) 684-4911,Acute Care Hospitals,Government - Hospital District or Authority
16014,AVALA,67252 INDUSTRY LANE,COVINGTON,LA,70433,ST. TAMMANY,(985) 801-3010,Acute Care Hospitals,Physician
73649,"CENTRA  HEALTH, INC",1901 TATE SPRINGS ROAD,LYNCHBURG,VA,24501,LYNCHBURG CITY,(434) 200-4789,Acute Care Hospitals,Voluntary non-profit - Private
20885,GRAND VIEW HOSPITAL,700 LAWN AVENUE,SELLERSVILLE,PA,18960,BUCKS,(215) 453-4615,Acute Care Hospitals,Voluntary non-profit - Other
92655,CUMBERLAND HALL,270 WALTON WAY,HOPKINSVILLE,KY,42240,CHRISTIAN,(270) 886-1919,Psychiatric,Proprietary
72322,SANFORD MEDICAL CENTER THIEF RIVER FALLS,3001 SANFORD PARKWAY,THIEF RIVER FALLS,MN,56701,PENNINGTON,(218) 681-4240,Critical Access Hospitals,Voluntary non-profit - Private
67971,MONROE COMMUNITY HOSPITAL,435 EAST HENRIETTA ROAD,ROCHESTER,NY,14620,MONROE,(585) 760-6500,Acute Care Hospitals,Voluntary non-profit - Other
29086,ST VINCENTS BLOUNT,150 GILBREATH DRIVE,ONEONTA,AL,35121,BLOUNT,(205) 274-3000,Critical Access Hospitals,Voluntary non-profit - Private
22026,FORT MEMORIAL HOSPITAL,611 SHERMAN AVE E,FORT ATKINSON,WI,53538,JEFFERSON,(920) 568-5000,Acute Care Hospitals,Voluntary non-profit - Private
11015,MOUNTAIN WEST MEDICAL CENTER,2055 NORTH MAIN STREET,TOOELE,UT,84074,TOOELE,(435) 843-3700,Acute Care Hospitals,Proprietary
86881,RIVER HOSPITAL CLINICS,4 FULLER STREET,ALEXANDRIA BAY,NY,13607,JEFFERSON,(315) 482-2511,Critical Access Hospitals,Voluntary non-profit - Private
86242,RAMAPO RIDGE PSYCH HOSP,301 SICOMAC AVE,WYCKOFF,NJ,7481,BERGEN,(201) 848-5805,Psychiatric,Voluntary non-profit - Private
79987,HOSPITAL SAN CRISTOBAL,CARR 506 KM 1 0,COTO LAUREL,PR,780,PONCE,(787) 848-2100,Acute Care Hospitals,Voluntary non-profit - Private
64729,MADISON STATE HOSPITAL,711 GREEN RD,MADISON,IN,47250,JEFFERSON,(812) 265-2611,Psychiatric,Government - State
12236,WHITE MEMORIAL MEDICAL CENTER,1720 E CESAR AVENUE,LOS ANGELES,CA,90033,LOS ANGELES,(323) 268-5000,Acute Care Hospitals,Voluntary non-profit - Church
48251,OCHILTREE GENERAL HOSPITAL,3101 GARRETT DRIVE,PERRYTON,TX,79070,OCHILTREE,(806) 435-3606,Critical Access Hospitals,Government - Hospital District or Authority
43886,MCLAREN THUMB REGION,1100 SOUTH VAN DYKE ROAD,BAD AXE,MI,48413,HURON,(989) 269-9521,Acute Care Hospitals,Voluntary non-profit - Private
51690,REGIONAL MEDICAL CENTER BAYONET POINT,14000 FIVAY RD,HUDSON,FL,34667,PASCO,(727) 819-2929,Acute Care Hospitals,Proprietary
73349,CHILDRENS MERCY HOSPITAL,2401 GILLHAM ROAD,KANSAS CITY,MO,64108,JACKSON,(816) 234-3000,Childrens,Voluntary non-profit - Private
40750,OCEANS BEHAVIORAL HOSPITAL OF SAN MARCOS,1106 N IH 35,SAN MARCOS,TX,78666,HAYS,(512) 353-0194,Psychiatric,Proprietary
76102,"OUR LADY OF LOURDES MEMORIAL HOSPITAL, INC",169 RIVERSIDE DRIVE,BINGHAMTON,NY,13905,BROOME,(607) 798-5111,Acute Care Hospitals,Voluntary non-profit - Private
11631,"WOMANS HOSPITAL OF TEXAS,THE",7600 FANNIN,HOUSTON,TX,77054,HARRIS,(713) 790-1234,Acute Care Hospitals,Proprietary
47761,RIDGEVIEW INSTITUTE,"3995 S COBB DRIVE, SE",SMYRNA,GA,30080,COBB,(770) 434-4567,Psychiatric,Proprietary
81405,WASHAKIE MEDICAL CENTER,400 SOUTH 15TH STREET,WORLAND,WY,82401,WASHAKIE,(307) 347-3221,Critical Access Hospitals,Government - Local
22716,WEST SUBURBAN MEDICAL CENTER,3 ERIE COURT,OAK PARK,IL,60302,COOK,(708) 383-6200,Acute Care Hospitals,Voluntary non-profit - Other
49572,LADY OF THE SEA GENERAL HOSPITAL,200 WEST 134TH PLACE,CUT OFF,LA,70345,LAFOURCHE,(985) 632-6401,Critical Access Hospitals,Government - Hospital District or Authority
19737,PHOEBE PUTNEY MEMORIAL HOSPITAL,417 THIRD AVENUE,ALBANY,GA,31703,DOUGHERTY,(229) 312-4068,Acute Care Hospitals,Government - Hospital District or Authority
75833,"BAILEY MEDICAL CENTER, LLC",10502 NORTH 110TH EAST AVENUE,OWASSO,OK,74055,TULSA,(918) 376-8000,Acute Care Hospitals,Proprietary
77590,DELAWARE PSYCHIATRIC CENTER,1901 N DUPONT HIGHWAY,NEW CASTLE,DE,19720,NEW CASTLE,(302) 255-2700,Psychiatric,Government - State
23549,ALTA VIEW HOSPITAL,9660 SOUTH 1300 EAST,SANDY,UT,84094,SALT LAKE,(801) 501-2600,Acute Care Hospitals,Voluntary non-profit - Private
21356,ST FRANCIS-DOWNTOWN,ONE ST FRANCIS DR,GREENVILLE,SC,29601,GREENVILLE,(800) 805-5678,Acute Care Hospitals,Voluntary non-profit - Private
22905,SALEM HOSPITAL,"890 OAK STREET, SE",SALEM,OR,97301,MARION,(503) 561-5200,Acute Care Hospitals,Voluntary non-profit - Other
46790,TULANE MEDICAL CENTER,1415 TULANE AVE,NEW ORLEANS,LA,70112,ORLEANS,(504) 988-5263,Acute Care Hospitals,Voluntary non-profit - Private
65748,HOMESTEAD HOSPITAL,975 BAPTIST WAY,HOMESTEAD,FL,33033,MIAMI-DADE,(786) 243-8000,Acute Care Hospitals,Voluntary non-profit - Private
67536,SCRIPPS GREEN HOSPITAL,10666 NORTH TORREY PINES ROAD,LA JOLLA,CA,92037,SAN DIEGO,(858) 455-9100,Acute Care Hospitals,Voluntary non-profit - Other
73294,MARY BRIDGE CHILDREN'S HOSPITAL,317 MARTIN LUTHER KING JR W BOX 5299,TACOMA,WA,98415,PIERCE,(253) 403-1400,Childrens,Voluntary non-profit - Other
90677,CAROLINAS MEDICAL CENTER/BEHAV HEALTH,1000 BLYTHE BLVD,CHARLOTTE,NC,28203,MECKLENBURG,(704) 355-2000,Acute Care Hospitals,Government - Hospital District or Authority
79748,ADVENTIST HEALTH TULARE,869 NORTH CHERRY STREET,TULARE,CA,93274,TULARE,(559) 688-0821,Acute Care Hospitals,Voluntary non-profit - Private
48631,RIVER'S EDGE HOSPITAL & CLINIC,1900 NORTH SUNRISE DRIVE,ST PETER,MN,56082,NICOLLET,(507) 934-7602,Critical Access Hospitals,Government - Local
86437,MEMORIAL HOSPITAL MIRAMAR,1901 SW 172ND AVE,MIRAMAR,FL,33029,BROWARD,(954) 538-4810,Acute Care Hospitals,Government - Hospital District or Authority
91844,CENTURA HEALTH-ST THOMAS MORE HOSPITAL,1338 PHAY AVENUE,CANON CITY,CO,81212,FREMONT,(719) 285-2000,Critical Access Hospitals,Voluntary non-profit - Private
44843,SOUTHERN HILLS HOSPITAL AND MEDICAL CENTER,9300 WEST SUNSET RD,LAS VEGAS,NV,89148,CLARK,(702) 880-2100,Acute Care Hospitals,Voluntary non-profit - Private
82704,PLEASANT VALLEY HOSPITAL,2520 VALLEY DRIVE,POINT PLEASANT,WV,25550,MASON,(304) 675-4340,Acute Care Hospitals,Voluntary non-profit - Private
25214,FORT DEFIANCE INDIAN HOSPITAL,PO BOX 649,FORT DEFIANCE,AZ,86504,APACHE,(928) 729-8000,Acute Care Hospitals,Government - Federal
42093,ALLEN COUNTY REGIONAL HOSPITAL,3066 NORTH KENTUCKY STREET,IOLA,KS,66749,ALLEN,(620) 365-1021,Critical Access Hospitals,Government - State
61073,CROZER CHESTER MEDICAL CENTER,ONE MEDICAL CENTER BOULEVARD,UPLAND,PA,19013,DELAWARE,(610) 447-2000,Acute Care Hospitals,Voluntary non-profit - Other
91482,FRANKLIN FOUNDATION HOSPITAL,1097 NORTHWEST BLVD,FRANKLIN,LA,70538,ST. MARY,(337) 828-0760,Critical Access Hospitals,Government - Hospital District or Authority
22030,COOK CHILDRENS MEDICAL CENTER,801 SEVENTH AVENUE,FORT WORTH,TX,76104,TARRANT,(682) 885-4000,Childrens,Voluntary non-profit - Private
38216,RIO GRANDE STATE CENTER,1401 RANGERVILLE ROAD,HARLINGEN,TX,78550,CAMERON,(956) 364-8000,Psychiatric,Government - State
54868,PHOEBE WORTH MEDICAL CENTER,807 SOUTH ISABELLA STREET,SYLVESTER,GA,31791,WORTH,(229) 777-3851,Critical Access Hospitals,Voluntary non-profit - Private
87273,WATSONVILLE COMMUNITY HOSPITAL,75 NIELSON STREET,WATSONVILLE,CA,95076,SANTA CRUZ,(831) 724-4741,Acute Care Hospitals,Proprietary
87459,LONGMONT UNITED HOSPITAL,1950 MOUNTAIN VIEW AVE,LONGMONT,CO,80501,BOULDER,(303) 651-5111,Acute Care Hospitals,Voluntary non-profit - Private
93140,PALACIOS COMMUNITY MEDICAL CENTER,311 GREEN AVENUE,PALACIOS,TX,77465,MATAGORDA,(361) 972-2511,Critical Access Hospitals,Voluntary non-profit - Private
53552,SOUTHEAST MICHIGAN SURGICAL HOSPITAL,21230 DEQUINDRE ROAD,WARREN,MI,48091,MACOMB,(586) 427-1000,Acute Care Hospitals,Voluntary non-profit - Private
33961,CAMBRIDGE MEDICAL CENTER,701 SOUTH DELLWOOD AVENUE,CAMBRIDGE,MN,55008,ISANTI,(763) 689-7700,Acute Care Hospitals,Voluntary non-profit - Private
42722,TRUMBULL REGIONAL MEDICAL CENTER,1350 EAST MARKET STREET,WARREN,OH,44482,TRUMBULL,(330) 841-9820,Acute Care Hospitals,Proprietary
68022,TRIGG COUNTY HOSPITAL,254 MAIN STREET,CADIZ,KY,42211,TRIGG,(270) 522-3215,Critical Access Hospitals,Voluntary non-profit - Private
55764,CHILDREN'S HOSPITAL OF PHILADELPHIA,34TH ST & CIVIC CENTER BLVD,PHILADELPHIA,PA,19104,PHILADELPHIA,(215) 590-3745,Childrens,Voluntary non-profit - Private
43602,INSPIRA MEDICAL CENTER WOODBURY,509 N BROAD ST,WOODBURY,NJ,8096,GLOUCESTER,(856) 845-0100,Acute Care Hospitals,Voluntary non-profit - Private
63622,DUNES SURGICAL HOSPITAL,600 N SIOUX POINT ROAD,DAKOTA DUNES,SD,57049,UNION,(605) 232-3332,Acute Care Hospitals,Proprietary
37205,NORTHWESTERN MEMORIAL HOSPITAL,251 E HURON ST,CHICAGO,IL,60611,COOK,(312) 926-2000,Acute Care Hospitals,Voluntary non-profit - Private
22758,LITTLE RIVER MEMORIAL HOSPITAL,451 WEST LOCKE STREET,ASHDOWN,AR,71822,LITTLE RIVER,(870) 898-5011,Critical Access Hospitals,Voluntary non-profit - Private
35957,BATH COMMUNITY HOSPITAL,106 PARK DRIVE- PO DRAWER Z,HOT SPRINGS,VA,24445,BATH,(540) 839-7000,Critical Access Hospitals,Voluntary non-profit - Private
61220,ST LUKE'S HOSPITAL - ANDERSON CAMPUS,1872 ST LUKE'S BLVD,EASTON,PA,18045,NORTHAMPTON,(484) 503-3000,Acute Care Hospitals,Voluntary non-profit - Private
52990,CHOCTAW HEALTH CENTER,ROUTE 7 BOX R50,PHILADELPHIA,MS,39350,NESHOBA,(601) 656-2211,Acute Care Hospitals,Government - Federal
81720,ROSEBUD HEALTH CARE CENTER,383 N 17TH AV,FORSYTH,MT,59327,ROSEBUD,(406) 346-2161,Critical Access Hospitals,Voluntary non-profit - Private
22880,OLEAN GENERAL HOSPITAL,515 MAIN STREET,OLEAN,NY,14760,CATTARAUGUS,(716) 373-2600,Acute Care Hospitals,Proprietary
22241,INTEGRIS GROVE HOSPITAL,1001 EAST 18TH STREET,GROVE,OK,74344,DELAWARE,(918) 786-2243,Acute Care Hospitals,Voluntary non-profit - Private
68801,DR SOLOMON CARTER FULLER MENTAL HEALTH CENTER,85 EAST NEWTON STREET,BOSTON,MA,2118,SUFFOLK,(617) 626-8700,Psychiatric,Government - State
60441,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,5701,RUTLAND,(802) 775-7111,Acute Care Hospitals,Voluntary non-profit - Private
78404,MARY LANNING HEALTHCARE,715 N ST JOSEPH AVE,HASTINGS,NE,68901,ADAMS,(402) 461-5108,Acute Care Hospitals,Voluntary non-profit - Other
22074,REEDSBURG AREA MEDICAL CENTER,2000 N DEWEY AVE,REEDSBURG,WI,53959,SAUK,(608) 524-6487,Critical Access Hospitals,Voluntary non-profit - Private
31437,RICHLAND HOSPITAL,333 E SECOND ST,RICHLAND CENTER,WI,53581,RICHLAND,(608) 647-6321,Critical Access Hospitals,Voluntary non-profit - Private
90181,KAPIOLANI MEDICAL CENTER FOR WOMEN & CHILDREN,1319 PUNAHOU STREET,HONOLULU,HI,96826,HONOLULU,(808) 983-6000,Childrens,Voluntary non-profit - Private
56982,VAUGHAN REGIONAL MEDICAL CENTER PARKWAY CAMPUS,1015 MEDICAL CENTER PARKWAY,SELMA,AL,36701,DALLAS,(334) 418-4100,Acute Care Hospitals,Proprietary
60253,RIDGECREST REGIONAL HOSPITAL,1081 NORTH CHINA LAKE BLVD,RIDGECREST,CA,93555,KERN,(760) 446-3551,Critical Access Hospitals,Voluntary non-profit - Private
65300,LOGAN MEMORIAL HOSPITAL,1625 NASHVILLE STREET,RUSSELLVILLE,KY,42276,LOGAN,(270) 726-4011,Acute Care Hospitals,Proprietary
20376,VENICE REGIONAL MEDICAL CENTER - BAYFRONT HEALTH,540 THE RIALTO,VENICE,FL,34285,SARASOTA,(941) 485-7711,Acute Care Hospitals,Proprietary
36266,POUDRE VALLEY HOSPITAL,1024 S LEMAY AVE,FORT COLLINS,CO,80524,LARIMER,(970) 495-7000,Acute Care Hospitals,Voluntary non-profit - Private
15368,GRANT MEMORIAL HOSPITAL,117 HOSPITAL DRIVE,PETERSBURG,WV,26847,GRANT,(304) 257-1026,Critical Access Hospitals,Voluntary non-profit - Other
10765,ADVENTIST HEALTHCARE SHADY GROVE MEDICAL CENTER,9901 MEDICAL CENTER DRIVE,ROCKVILLE,MD,20850,MONTGOMERY,(240) 826-6527,Acute Care Hospitals,Voluntary non-profit - Private
79034,NOVANT HEALTH HUNTERSVILLE MEDICAL CENTER,10030 GILEAD ROAD,HUNTERSVILLE,NC,28078,MECKLENBURG,(704) 316-4000,Acute Care Hospitals,Voluntary non-profit - Private
85797,UCHEALTH GRANDVIEW HOSPITAL,5623 PULPIT PEAK VIEW,COLORADO SPRINGS,CO,80918,EL PASO,(719) 272-3623,Acute Care Hospitals,Voluntary non-profit - Private
83639,MERCY HOSPITAL NORTHWEST ARKANSAS,2710 SOUTH RIFE MEDICAL LANE,ROGERS,AR,72758,BENTON,(479) 338-8000,Acute Care Hospitals,Voluntary non-profit - Church
21788,JACKSON COUNTY MEMORIAL HOSPITAL AUTHORITY,1200 EAST PECAN ST,ALTUS,OK,73521,JACKSON,(580) 379-5000,Acute Care Hospitals,Government - Hospital District or Authority
58307,HARTGROVE HOSPITAL,5730 W ROOSEVELT ROAD,CHICAGO,IL,60644,COOK,(773) 413-1700,Psychiatric,Proprietary
47882,RIVERWOOD HEALTHCARE CENTER,200 BUNKER HILL DRIVE,AITKIN,MN,56431,AITKIN,(218) 927-5501,Critical Access Hospitals,Voluntary non-profit - Private
36363,VANTAGE POINT OF NORTHWEST ARKANSAS,4253 CROSSOVER ROAD,FAYETTEVILLE,AR,72703,WASHINGTON,(479) 521-5731,Psychiatric,Proprietary
35745,ST JOSEPH'S HOSPITAL,1 AMALIA DRIVE,BUCKHANNON,WV,26201,UPSHUR,(304) 472-2000,Critical Access Hospitals,Voluntary non-profit - Private
42921,NORTHSIDE HOSPITAL,6000 49TH ST N,SAINT PETERSBURG,FL,33709,PINELLAS,(813) 521-5000,Acute Care Hospitals,Proprietary
19687,PRAIRIE ST JOHNS,510 4TH STREET SOUTH,FARGO,ND,58103,CASS,(701) 476-7200,Psychiatric,Proprietary
93344,SEQUEL POMEGRANATE HEALTH SYSTEMS LLC,765 PIERCE DRIVE,COLUMBUS,OH,43223,FRANKLIN,(614) 223-1650,Psychiatric,Proprietary
76022,SOUTH LAKE HOSPITAL,1900 DON WICKHAM DR,CLERMONT,FL,34711,LAKE,(352) 394-4071,Acute Care Hospitals,Government - Hospital District or Authority
68794,PIKEVILLE MEDICAL CENTER,911 BYPASS ROAD,PIKEVILLE,KY,41501,PIKE,(606) 218-3500,Acute Care Hospitals,Voluntary non-profit - Private
40511,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,108 DENVER TRAIL,AZLE,TX,76020,TARRANT,(817) 444-8700,Acute Care Hospitals,Voluntary non-profit - Church
75649,SEILING MUNICIPAL HOSPITAL,809 NE HIGHWAY 60,SEILING,OK,73663,DEWEY,(580) 922-7361,Critical Access Hospitals,Government - Local
51803,CENTRA CARE HEALTH PAYNESVILLE,200 1ST STREET WEST,PAYNESVILLE,MN,56362,STEARNS,(320) 243-3779,Critical Access Hospitals,Voluntary non-profit - Private
70983,GRAHAM COUNTY HOSPITAL,304 WEST PROUT STREET,HILL CITY,KS,67642,GRAHAM,(785) 421-2121,Critical Access Hospitals,Government - Local
77076,NORTHRIDGE MEDICAL CENTER,70 MEDICAL CENTER DRIVE,COMMERCE,GA,30529,JACKSON,(706) 335-1100,Acute Care Hospitals,Government - Hospital District or Authority
77358,VIRTUA WEST JERSEY HOSPITALS VOORHEES,100 BOWMAN DRIVE,VOORHEES,NJ,8043,CAMDEN,(856) 247-3000,Acute Care Hospitals,Voluntary non-profit - Private
17895,MILLE LACS HEALTH SYSTEM,200 NORTH ELM STREET,ONAMIA,MN,56359,MILLE LACS,(320) 532-3154,Critical Access Hospitals,Voluntary non-profit - Private
24197,ADVENTIST HEALTH LODI MEMORIAL,975 S FAIRMONT AVENUE,LODI,CA,95240,SAN JOAQUIN,(209) 334-3411,Acute Care Hospitals,Voluntary non-profit - Other
78736,MACON COMMUNITY HOSPITAL,204 MEDICAL DRIVE,LAFAYETTE,TN,37083,MACON,(615) 666-2147,Critical Access Hospitals,Voluntary non-profit - Private
72714,SOUTHEAST GEORGIA HEALTH SYSTEM- CAMDEN CAMPUS,2000 DAN PROCTOR DRIVE,SAINT MARYS,GA,31558,CAMDEN,(912) 576-6401,Acute Care Hospitals,Government - Hospital District or Authority
81408,VALLEYWISE HEALTH MEDICAL CENTER,2601 EAST ROOSEVELT STREET,PHOENIX,AZ,85008,MARICOPA,(602) 344-5011,Acute Care Hospitals,Government - Local
76397,MERCYONE DUBUQUE MEDICAL CENTER,250 MERCY DRIVE,DUBUQUE,IA,52001,DUBUQUE,(563) 589-8000,Acute Care Hospitals,Voluntary non-profit - Church
55895,RYDER MEMORIAL HOSPITAL INC,355 AVE FONT MARTELO,HUMACAO,PR,791,HUMACAO,(787) 852-0768,Acute Care Hospitals,Voluntary non-profit - Private
24416,BCA STONECREST CENTER,15000 GRATIOT AVENUE,DETROIT,MI,48205,WAYNE,(313) 245-0600,Psychiatric,Proprietary
93577,PEAK VIEW BEHAVIORAL HEALTH,7353 SISTERS GROVE,COLORADO SPRINGS,CO,80923,EL PASO,(719) 444-8484,Psychiatric,Proprietary
41635,HEALTHSOURCE SAGINAW,3340 HOSPITAL ROAD,SAGINAW,MI,48603,SAGINAW,(989) 790-7888,Acute Care Hospitals,Voluntary non-profit - Other
18158,BOULDER CITY HOSPITAL,901 ADAMS BLVD,BOULDER CITY,NV,89005,CLARK,(702) 293-4111,Critical Access Hospitals,Voluntary non-profit - Private
94689,COMMUNITY MEMORIAL HOSPITAL,400 N CALDWELL ST,STAUNTON,IL,62088,MACOUPIN,(618) 635-2200,Critical Access Hospitals,Voluntary non-profit - Private
